,Rooms,Price,Totsp,Livesp,Kitsp,Dist,Metrdist,Walk,Brick,Tel,Bal,Floor,Nfloors,New
6938,1,5005000.0,27.6,NA,NA,21.52324025988426,3.0,0.0,0.0,1.0,1.0,7.0,NA,1.0
6939,2,5100000.0,37.0,27.0,NA,18.199318911573894,10.0,0.0,0.0,0.0,1.0,2.0,9.0,0.0
6940,1,5150000.0,33.0,17.0,6.0,9.606546748892734,27.0,1.0,0.0,0.0,1.0,5.0,5.0,0.0
6941,1,5200000.0,34.5,17.5,10.0,19.016474073625236,15.0,1.0,0.0,1.0,0.0,1.0,12.0,0.0
6942,1,5200000.0,30.0,19.0,6.0,14.806535685898057,NA,0.0,0.0,0.0,0.0,5.0,5.0,0.0
6943,1,5200000.0,32.0,18.0,8.2,19.344580613433223,26.0,1.0,1.0,1.0,1.0,11.0,12.0,0.0
6944,1,9124816.0,37.3,15.7,4.2,10.159783396555651,3.0,0.0,0.0,1.0,1.0,8.0,9.0,1.0
6945,1,4145850.0,24.9,NA,NA,9.555740921171918,NA,0.0,0.0,1.0,0.0,2.0,22.0,1.0
6946,3,38600000.0,135.0,65.0,25.0,15.956275607147202,20.0,1.0,1.0,0.0,0.0,7.0,34.0,0.0
6947,1,3579593.0,23.8,NA,NA,23.2975561221531,15.0,1.0,1.0,1.0,1.0,7.0,24.0,1.0
6948,1,3900000.0,15.0,9.0,2.0,17.128972635829673,3.0,1.0,1.0,1.0,0.0,4.0,5.0,0.0
6949,1,3945639.0,36.1,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,2.0,23.0,1.0
6950,1,3953287.0,36.2,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,2.0,23.0,1.0
6951,1,4063819.0,36.2,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,2.0,18.0,1.0
6952,1,4259225.0,32.6,NA,NA,23.2975561221531,15.0,1.0,1.0,1.0,1.0,3.0,24.0,1.0
6953,1,4350000.0,18.0,13.0,4.0,17.128972635829673,3.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0
6954,1,4378530.0,37.4,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,3.0,25.0,1.0
6955,1,4446410.0,37.9,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,21.0,25.0,1.0
6956,1,4528394.0,37.5,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,4.0,25.0,1.0
6957,1,4571072.0,37.9,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,20.0,25.0,1.0
6958,1,4594330.0,37.4,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,3.0,23.0,1.0
6959,1,4621438.0,37.6,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,8.0,25.0,1.0
6960,1,4656553.0,37.9,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,21.0,23.0,1.0
6961,1,4765639.0,37.8,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,11.0,11.0,1.0
6962,1,4836529.0,37.8,NA,NA,23.2975561221531,15.0,1.0,1.0,1.0,1.0,3.0,24.0,1.0
6963,1,4900000.0,29.0,18.0,7.0,21.52279106562325,11.0,1.0,0.0,0.0,0.0,12.0,18.0,0.0
6964,1,4940000.0,39.8,19.0,6.2,19.55242412515259,25.0,1.0,0.0,1.0,0.0,1.0,5.0,0.0
6965,1,5000000.0,32.0,20.0,6.0,17.562535993843674,3.0,1.0,0.0,0.0,1.0,1.0,5.0,0.0
6966,1,5005000.0,27.6,NA,NA,21.52324025988426,3.0,0.0,0.0,1.0,1.0,7.0,NA,1.0
6967,2,5100000.0,37.0,27.0,NA,18.199318911573894,10.0,0.0,0.0,0.0,1.0,2.0,9.0,0.0
6968,1,5150000.0,33.0,17.0,6.0,9.606546748892734,27.0,1.0,0.0,0.0,1.0,5.0,5.0,0.0
6969,1,5200000.0,34.5,17.5,10.0,19.016474073625236,15.0,1.0,0.0,1.0,0.0,1.0,12.0,0.0
6970,1,5200000.0,30.0,19.0,6.0,14.806535685898057,NA,0.0,0.0,0.0,0.0,5.0,5.0,0.0
6971,1,5200000.0,32.0,18.0,8.2,19.344580613433223,26.0,1.0,1.0,1.0,1.0,11.0,12.0,0.0
6972,1,16300000.0,57.0,21.0,15.0,14.026109645008885,10.0,1.0,1.0,0.0,1.0,15.0,30.0,0.0
6973,3,9950000.0,64.0,47.0,6.0,17.78239360219408,9.0,1.0,0.0,1.0,1.0,5.0,9.0,0.0
6974,2,5820000.0,29.1,NA,NA,10.952903243994573,13.0,0.0,0.0,1.0,1.0,4.0,19.0,1.0
6975,1,3579593.0,23.8,NA,NA,23.2975561221531,15.0,1.0,1.0,1.0,1.0,7.0,24.0,1.0
6976,1,3900000.0,15.0,9.0,2.0,17.128972635829673,3.0,1.0,1.0,1.0,0.0,4.0,5.0,0.0
6977,1,3945639.0,36.1,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,2.0,23.0,1.0
6978,1,3953287.0,36.2,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,2.0,23.0,1.0
6979,1,4063819.0,36.2,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,2.0,18.0,1.0
6980,1,4259225.0,32.6,NA,NA,23.2975561221531,15.0,1.0,1.0,1.0,1.0,3.0,24.0,1.0
6981,1,4350000.0,18.0,13.0,4.0,17.128972635829673,3.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0
6982,1,4378530.0,37.4,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,3.0,25.0,1.0
6983,1,4446410.0,37.9,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,21.0,25.0,1.0
6984,1,4528394.0,37.5,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,4.0,25.0,1.0
6985,1,4571072.0,37.9,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,20.0,25.0,1.0
6986,1,4594330.0,37.4,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,3.0,23.0,1.0
6987,1,4621438.0,37.6,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,8.0,25.0,1.0
6988,1,4656553.0,37.9,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,21.0,23.0,1.0
6989,1,4765639.0,37.8,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,11.0,11.0,1.0
6990,1,4836529.0,37.8,NA,NA,23.2975561221531,15.0,1.0,1.0,1.0,1.0,3.0,24.0,1.0
6991,1,4900000.0,29.0,18.0,7.0,21.52279106562325,11.0,1.0,0.0,0.0,0.0,12.0,18.0,0.0
6992,1,4940000.0,39.8,19.0,6.2,19.55242412515259,25.0,1.0,0.0,1.0,0.0,1.0,5.0,0.0
6993,1,5000000.0,32.0,20.0,6.0,17.562535993843674,3.0,1.0,0.0,0.0,1.0,1.0,5.0,0.0
6994,1,5005000.0,27.6,NA,NA,21.52324025988426,3.0,0.0,0.0,1.0,1.0,7.0,NA,1.0
6995,2,5100000.0,37.0,27.0,NA,18.199318911573894,10.0,0.0,0.0,0.0,1.0,2.0,9.0,0.0
6996,1,5150000.0,33.0,17.0,6.0,9.606546748892734,27.0,1.0,0.0,0.0,1.0,5.0,5.0,0.0
6997,1,5200000.0,34.5,17.5,10.0,19.016474073625236,15.0,1.0,0.0,1.0,0.0,1.0,12.0,0.0
6998,1,5200000.0,30.0,19.0,6.0,14.806535685898057,NA,0.0,0.0,0.0,0.0,5.0,5.0,0.0
6999,1,5200000.0,32.0,18.0,8.2,19.344580613433223,26.0,1.0,1.0,1.0,1.0,11.0,12.0,0.0
7000,1,13900000.0,41.0,20.0,10.0,10.847428696275793,NA,0.0,1.0,0.0,1.0,14.0,23.0,0.0
7001,1,8122592.0,33.0,23.0,10.0,7.6049819691969205,10.0,1.0,1.0,1.0,1.0,2.0,37.0,1.0
7002,2,10980000.0,51.0,30.0,14.0,12.102320836071842,NA,0.0,0.0,1.0,1.0,2.0,14.0,0.0
7003,1,3579593.0,23.8,NA,NA,23.2975561221531,15.0,1.0,1.0,1.0,1.0,7.0,24.0,1.0
7004,1,3900000.0,15.0,9.0,2.0,17.128972635829673,3.0,1.0,1.0,1.0,0.0,4.0,5.0,0.0
7005,1,3945639.0,36.1,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,2.0,23.0,1.0
7006,1,3953287.0,36.2,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,2.0,23.0,1.0
7007,1,4063819.0,36.2,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,2.0,18.0,1.0
7008,1,4259225.0,32.6,NA,NA,23.2975561221531,15.0,1.0,1.0,1.0,1.0,3.0,24.0,1.0
7009,1,4350000.0,18.0,13.0,4.0,17.128972635829673,3.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0
7010,1,4378530.0,37.4,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,3.0,25.0,1.0
7011,1,4446410.0,37.9,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,21.0,25.0,1.0
7012,1,4528394.0,37.5,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,4.0,25.0,1.0
7013,1,4571072.0,37.9,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,20.0,25.0,1.0
7014,1,4594330.0,37.4,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,3.0,23.0,1.0
7015,1,4621438.0,37.6,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,8.0,25.0,1.0
7016,1,4656553.0,37.9,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,21.0,23.0,1.0
7017,1,4765639.0,37.8,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,11.0,11.0,1.0
7018,1,4836529.0,37.8,NA,NA,23.2975561221531,15.0,1.0,1.0,1.0,1.0,3.0,24.0,1.0
7019,1,4900000.0,29.0,18.0,7.0,21.52279106562325,11.0,1.0,0.0,0.0,0.0,12.0,18.0,0.0
7020,1,4940000.0,39.8,19.0,6.2,19.55242412515259,25.0,1.0,0.0,1.0,0.0,1.0,5.0,0.0
7021,1,5000000.0,32.0,20.0,6.0,17.562535993843674,3.0,1.0,0.0,0.0,1.0,1.0,5.0,0.0
7022,1,5005000.0,27.6,NA,NA,21.52324025988426,3.0,0.0,0.0,1.0,1.0,7.0,NA,1.0
7023,2,5100000.0,37.0,27.0,NA,18.199318911573894,10.0,0.0,0.0,0.0,1.0,2.0,9.0,0.0
7024,1,5150000.0,33.0,17.0,6.0,9.606546748892734,27.0,1.0,0.0,0.0,1.0,5.0,5.0,0.0
7025,1,5200000.0,34.5,17.5,10.0,19.016474073625236,15.0,1.0,0.0,1.0,0.0,1.0,12.0,0.0
7026,1,5200000.0,30.0,19.0,6.0,14.806535685898057,NA,0.0,0.0,0.0,0.0,5.0,5.0,0.0
7027,1,5200000.0,32.0,18.0,8.2,19.344580613433223,26.0,1.0,1.0,1.0,1.0,11.0,12.0,0.0
7028,1,6950000.0,31.0,18.0,8.0,10.954378725992049,10.0,0.0,1.0,0.0,0.0,10.0,17.0,0.0
7029,4,22269000.0,90.0,62.0,9.0,12.725388506444204,NA,0.0,0.0,1.0,1.0,4.0,24.0,0.0
7030,3,29500000.0,114.0,65.0,14.0,12.073514710434267,NA,0.0,1.0,1.0,1.0,11.0,16.0,1.0
7031,1,3579593.0,23.8,NA,NA,23.2975561221531,15.0,1.0,1.0,1.0,1.0,7.0,24.0,1.0
7032,1,3900000.0,15.0,9.0,2.0,17.128972635829673,3.0,1.0,1.0,1.0,0.0,4.0,5.0,0.0
7033,1,3945639.0,36.1,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,2.0,23.0,1.0
7034,1,3953287.0,36.2,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,2.0,23.0,1.0
7035,1,4063819.0,36.2,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,2.0,18.0,1.0
7036,1,4259225.0,32.6,NA,NA,23.2975561221531,15.0,1.0,1.0,1.0,1.0,3.0,24.0,1.0
7037,1,4350000.0,18.0,13.0,4.0,17.128972635829673,3.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0
7038,1,4378530.0,37.4,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,3.0,25.0,1.0
7039,1,4446410.0,37.9,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,21.0,25.0,1.0
7040,1,4528394.0,37.5,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,4.0,25.0,1.0
7041,1,4571072.0,37.9,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,20.0,25.0,1.0
7042,1,4594330.0,37.4,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,3.0,23.0,1.0
7043,1,4621438.0,37.6,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,8.0,25.0,1.0
7044,1,4656553.0,37.9,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,21.0,23.0,1.0
7045,1,4765639.0,37.8,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,11.0,11.0,1.0
7046,1,4836529.0,37.8,NA,NA,23.2975561221531,15.0,1.0,1.0,1.0,1.0,3.0,24.0,1.0
7047,1,4900000.0,29.0,18.0,7.0,21.52279106562325,11.0,1.0,0.0,0.0,0.0,12.0,18.0,0.0
7048,1,4940000.0,39.8,19.0,6.2,19.55242412515259,25.0,1.0,0.0,1.0,0.0,1.0,5.0,0.0
7049,1,5000000.0,32.0,20.0,6.0,17.562535993843674,3.0,1.0,0.0,0.0,1.0,1.0,5.0,0.0
7050,1,5005000.0,27.6,NA,NA,21.52324025988426,3.0,0.0,0.0,1.0,1.0,7.0,NA,1.0
7051,2,5100000.0,37.0,27.0,NA,18.199318911573894,10.0,0.0,0.0,0.0,1.0,2.0,9.0,0.0
7052,1,5150000.0,33.0,17.0,6.0,9.606546748892734,27.0,1.0,0.0,0.0,1.0,5.0,5.0,0.0
7053,1,5200000.0,34.5,17.5,10.0,19.016474073625236,15.0,1.0,0.0,1.0,0.0,1.0,12.0,0.0
7054,1,5200000.0,30.0,19.0,6.0,14.806535685898057,NA,0.0,0.0,0.0,0.0,5.0,5.0,0.0
7055,1,5200000.0,32.0,18.0,8.2,19.344580613433223,26.0,1.0,1.0,1.0,1.0,11.0,12.0,0.0
7056,3,38600000.0,135.0,65.0,25.0,15.956275607147202,20.0,1.0,1.0,0.0,0.0,7.0,34.0,0.0
7057,4,35990000.0,165.0,100.2,15.3,12.975347132820806,NA,0.0,1.0,0.0,0.0,3.0,48.0,0.0
7058,4,57000000.0,139.0,79.2,19.0,11.137680845294334,NA,0.0,1.0,0.0,0.0,6.0,18.0,0.0
7059,1,3579593.0,23.8,NA,NA,23.2975561221531,15.0,1.0,1.0,1.0,1.0,7.0,24.0,1.0
7060,1,3900000.0,15.0,9.0,2.0,17.128972635829673,3.0,1.0,1.0,1.0,0.0,4.0,5.0,0.0
7061,1,3945639.0,36.1,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,2.0,23.0,1.0
7062,1,3953287.0,36.2,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,2.0,23.0,1.0
7063,1,4063819.0,36.2,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,2.0,18.0,1.0
7064,1,4259225.0,32.6,NA,NA,23.2975561221531,15.0,1.0,1.0,1.0,1.0,3.0,24.0,1.0
7065,1,4350000.0,18.0,13.0,4.0,17.128972635829673,3.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0
7066,1,4378530.0,37.4,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,3.0,25.0,1.0
7067,1,4446410.0,37.9,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,21.0,25.0,1.0
7068,1,4528394.0,37.5,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,4.0,25.0,1.0
7069,1,4571072.0,37.9,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,20.0,25.0,1.0
7070,1,4594330.0,37.4,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,3.0,23.0,1.0
7071,1,4621438.0,37.6,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,8.0,25.0,1.0
7072,1,4656553.0,37.9,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,21.0,23.0,1.0
7073,1,4765639.0,37.8,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,11.0,11.0,1.0
7074,1,4836529.0,37.8,NA,NA,23.2975561221531,15.0,1.0,1.0,1.0,1.0,3.0,24.0,1.0
7075,1,4900000.0,29.0,18.0,7.0,21.52279106562325,11.0,1.0,0.0,0.0,0.0,12.0,18.0,0.0
7076,1,4940000.0,39.8,19.0,6.2,19.55242412515259,25.0,1.0,0.0,1.0,0.0,1.0,5.0,0.0
7077,1,5000000.0,32.0,20.0,6.0,17.562535993843674,3.0,1.0,0.0,0.0,1.0,1.0,5.0,0.0
7078,1,5005000.0,27.6,NA,NA,21.52324025988426,3.0,0.0,0.0,1.0,1.0,7.0,NA,1.0
7079,2,5100000.0,37.0,27.0,NA,18.199318911573894,10.0,0.0,0.0,0.0,1.0,2.0,9.0,0.0
7080,1,5150000.0,33.0,17.0,6.0,9.606546748892734,27.0,1.0,0.0,0.0,1.0,5.0,5.0,0.0
7081,1,5200000.0,34.5,17.5,10.0,19.016474073625236,15.0,1.0,0.0,1.0,0.0,1.0,12.0,0.0
7082,1,5200000.0,30.0,19.0,6.0,14.806535685898057,NA,0.0,0.0,0.0,0.0,5.0,5.0,0.0
7083,1,5200000.0,32.0,18.0,8.2,19.344580613433223,26.0,1.0,1.0,1.0,1.0,11.0,12.0,0.0
7084,3,21000000.0,94.0,70.0,15.0,16.88761568001422,16.0,1.0,1.0,0.0,1.0,2.0,23.0,0.0
7085,3,12200000.0,81.0,46.0,10.2,23.68664746585657,3.0,1.0,0.0,1.0,1.0,20.0,22.0,0.0
7086,1,6950000.0,31.0,18.0,8.0,10.954378725992049,10.0,0.0,1.0,0.0,0.0,10.0,17.0,0.0
7087,1,3579593.0,23.8,NA,NA,23.2975561221531,15.0,1.0,1.0,1.0,1.0,7.0,24.0,1.0
7088,1,3900000.0,15.0,9.0,2.0,17.128972635829673,3.0,1.0,1.0,1.0,0.0,4.0,5.0,0.0
7089,1,3945639.0,36.1,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,2.0,23.0,1.0
7090,1,3953287.0,36.2,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,2.0,23.0,1.0
7091,1,4063819.0,36.2,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,2.0,18.0,1.0
7092,1,4259225.0,32.6,NA,NA,23.2975561221531,15.0,1.0,1.0,1.0,1.0,3.0,24.0,1.0
7093,1,4350000.0,18.0,13.0,4.0,17.128972635829673,3.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0
7094,1,4378530.0,37.4,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,3.0,25.0,1.0
7095,1,4446410.0,37.9,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,21.0,25.0,1.0
7096,1,4528394.0,37.5,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,4.0,25.0,1.0
7097,1,4571072.0,37.9,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,20.0,25.0,1.0
7098,1,4594330.0,37.4,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,3.0,23.0,1.0
7099,1,4621438.0,37.6,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,8.0,25.0,1.0
7100,1,4656553.0,37.9,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,21.0,23.0,1.0
7101,1,4765639.0,37.8,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,11.0,11.0,1.0
7102,1,4836529.0,37.8,NA,NA,23.2975561221531,15.0,1.0,1.0,1.0,1.0,3.0,24.0,1.0
7103,1,4900000.0,29.0,18.0,7.0,21.52279106562325,11.0,1.0,0.0,0.0,0.0,12.0,18.0,0.0
7104,1,4940000.0,39.8,19.0,6.2,19.55242412515259,25.0,1.0,0.0,1.0,0.0,1.0,5.0,0.0
7105,1,5000000.0,32.0,20.0,6.0,17.562535993843674,3.0,1.0,0.0,0.0,1.0,1.0,5.0,0.0
7106,1,5005000.0,27.6,NA,NA,21.52324025988426,3.0,0.0,0.0,1.0,1.0,7.0,NA,1.0
7107,2,5100000.0,37.0,27.0,NA,18.199318911573894,10.0,0.0,0.0,0.0,1.0,2.0,9.0,0.0
7108,1,5150000.0,33.0,17.0,6.0,9.606546748892734,27.0,1.0,0.0,0.0,1.0,5.0,5.0,0.0
7109,1,5200000.0,34.5,17.5,10.0,19.016474073625236,15.0,1.0,0.0,1.0,0.0,1.0,12.0,0.0
7110,1,5200000.0,30.0,19.0,6.0,14.806535685898057,NA,0.0,0.0,0.0,0.0,5.0,5.0,0.0
7111,1,5200000.0,32.0,18.0,8.2,19.344580613433223,26.0,1.0,1.0,1.0,1.0,11.0,12.0,0.0
7112,2,13320994.0,57.7,34.4,5.1,10.159783396555651,3.0,0.0,0.0,1.0,1.0,4.0,9.0,1.0
7113,3,12750000.0,76.0,46.0,10.5,18.692769392502612,NA,0.0,0.0,1.0,1.0,5.0,17.0,0.0
7114,1,4145850.0,24.9,NA,NA,9.555740921171918,NA,0.0,0.0,1.0,0.0,2.0,22.0,1.0
7115,1,3579593.0,23.8,NA,NA,23.2975561221531,15.0,1.0,1.0,1.0,1.0,7.0,24.0,1.0
7116,1,3900000.0,15.0,9.0,2.0,17.128972635829673,3.0,1.0,1.0,1.0,0.0,4.0,5.0,0.0
7117,1,3945639.0,36.1,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,2.0,23.0,1.0
7118,1,3953287.0,36.2,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,2.0,23.0,1.0
7119,1,4063819.0,36.2,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,2.0,18.0,1.0
7120,1,4259225.0,32.6,NA,NA,23.2975561221531,15.0,1.0,1.0,1.0,1.0,3.0,24.0,1.0
7121,1,4350000.0,18.0,13.0,4.0,17.128972635829673,3.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0
7122,1,4378530.0,37.4,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,3.0,25.0,1.0
7123,1,4446410.0,37.9,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,21.0,25.0,1.0
7124,1,4528394.0,37.5,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,4.0,25.0,1.0
7125,1,4571072.0,37.9,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,20.0,25.0,1.0
7126,1,4594330.0,37.4,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,3.0,23.0,1.0
7127,1,4621438.0,37.6,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,8.0,25.0,1.0
7128,1,4656553.0,37.9,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,21.0,23.0,1.0
7129,1,4765639.0,37.8,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,11.0,11.0,1.0
7130,1,4836529.0,37.8,NA,NA,23.2975561221531,15.0,1.0,1.0,1.0,1.0,3.0,24.0,1.0
7131,1,4900000.0,29.0,18.0,7.0,21.52279106562325,11.0,1.0,0.0,0.0,0.0,12.0,18.0,0.0
7132,1,4940000.0,39.8,19.0,6.2,19.55242412515259,25.0,1.0,0.0,1.0,0.0,1.0,5.0,0.0
7133,1,5000000.0,32.0,20.0,6.0,17.562535993843674,3.0,1.0,0.0,0.0,1.0,1.0,5.0,0.0
7134,1,5005000.0,27.6,NA,NA,21.52324025988426,3.0,0.0,0.0,1.0,1.0,7.0,NA,1.0
7135,2,5100000.0,37.0,27.0,NA,18.199318911573894,10.0,0.0,0.0,0.0,1.0,2.0,9.0,0.0
7136,1,5150000.0,33.0,17.0,6.0,9.606546748892734,27.0,1.0,0.0,0.0,1.0,5.0,5.0,0.0
7137,1,5200000.0,34.5,17.5,10.0,19.016474073625236,15.0,1.0,0.0,1.0,0.0,1.0,12.0,0.0
7138,1,5200000.0,30.0,19.0,6.0,14.806535685898057,NA,0.0,0.0,0.0,0.0,5.0,5.0,0.0
7139,1,5200000.0,32.0,18.0,8.2,19.344580613433223,26.0,1.0,1.0,1.0,1.0,11.0,12.0,0.0
7140,2,13320994.0,57.7,34.4,5.1,10.159783396555651,3.0,0.0,0.0,1.0,1.0,4.0,9.0,1.0
7141,1,10800000.0,41.0,16.0,13.0,10.786615941558736,19.0,1.0,0.0,0.0,0.0,12.0,25.0,0.0
7142,4,35990000.0,165.0,100.2,15.3,12.975347132820806,NA,0.0,1.0,0.0,0.0,3.0,48.0,0.0
7143,1,3579593.0,23.8,NA,NA,23.2975561221531,15.0,1.0,1.0,1.0,1.0,7.0,24.0,1.0
7144,1,3900000.0,15.0,9.0,2.0,17.128972635829673,3.0,1.0,1.0,1.0,0.0,4.0,5.0,0.0
7145,1,3945639.0,36.1,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,2.0,23.0,1.0
7146,1,3953287.0,36.2,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,2.0,23.0,1.0
7147,1,4063819.0,36.2,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,2.0,18.0,1.0
7148,1,4259225.0,32.6,NA,NA,23.2975561221531,15.0,1.0,1.0,1.0,1.0,3.0,24.0,1.0
7149,1,4350000.0,18.0,13.0,4.0,17.128972635829673,3.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0
7150,1,4378530.0,37.4,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,3.0,25.0,1.0
7151,1,4446410.0,37.9,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,21.0,25.0,1.0
7152,1,4528394.0,37.5,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,4.0,25.0,1.0
7153,1,4571072.0,37.9,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,20.0,25.0,1.0
7154,1,4594330.0,37.4,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,3.0,23.0,1.0
7155,1,4621438.0,37.6,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,8.0,25.0,1.0
7156,1,4656553.0,37.9,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,21.0,23.0,1.0
7157,1,4765639.0,37.8,NA,NA,23.2975561221531,15.0,1.0,0.0,1.0,1.0,11.0,11.0,1.0
7158,1,4836529.0,37.8,NA,NA,23.2975561221531,15.0,1.0,1.0,1.0,1.0,3.0,24.0,1.0
7159,1,4900000.0,29.0,18.0,7.0,21.52279106562325,11.0,1.0,0.0,0.0,0.0,12.0,18.0,0.0
7160,1,4940000.0,39.8,19.0,6.2,19.55242412515259,25.0,1.0,0.0,1.0,0.0,1.0,5.0,0.0
7161,1,5000000.0,32.0,20.0,6.0,17.562535993843674,3.0,1.0,0.0,0.0,1.0,1.0,5.0,0.0
7162,1,5005000.0,27.6,NA,NA,21.52324025988426,3.0,0.0,0.0,1.0,1.0,7.0,NA,1.0
